Kategoria,Źródło,Tytuł,Data,Link,Podsumowanie,CVE_ID,CVSS_Score,Severity
Luka,Sean Heelan,Automation in Exploit Generation with Exploit Templates,2019-03-05 13:21,https://sean.heelan.io/2019/03/05/automation-in-exploit-generation-with-exploit-templates/,"At last year’s USENIX Security conference I presented a paper titled “Automatic Heap Layout Manipulation for Exploitation” [paper][talk][code]. The main idea of the paper is that we can isolate heap layout manipulation from much of the rest of the work involved in producing an exploit, and solve it ...",,,
Luka,Sam Curry,"Reading ASP secrets for $17,000",2018-12-17 00:00,https://samcurry.net/reading-asp-secrets-for-17000,"One of the more common vulnerabilities on ASP.NET applications is local file disclosure. If you've never developed or worked with this technology, exploiting LFD can be confusing and often unfruitful. In the following write up I describe approaching an application that ended up being vulnerable to L...",,,
Luka,Doar E,Introduction to SpiderMonkey exploitation.,2018-11-19 16:25,https://doar-e.github.io/blog/2018/11/19/introduction-to-spidermonkey-exploitation/,"Introduction
This blogpost covers the development of three exploits targeting SpiderMonkey JavaScript Shell interpreter and Mozilla Firefox on Windows 10 RS5 64-bit from the perspective of somebody that has never written a browser exploit nor looked closely at any JavaScript engine codebase.
As you ...",,,
Luka,Keen Security Lab,Exploiting iOS 11.0-11.3.1 Multi-path-TCP:A walk through,2018-07-19 00:00,https://keenlab.tencent.com/en/2018/07/19/Exploiting-iOS-11-0-11-3-1-Multi-path-TCP-A-walk-through/,,,,
Luka,Sam Curry,"The $12,000 Intersection between Clickjacking, XSS, and Denial of Service",2018-07-04 00:00,https://samcurry.net/the-12000-intersection-between-clickjacking-xss-and-denial-of-service,"The specific application that I've been targeting over the last few weeks is a bitcoin gambling website where a stock will progressively rise over time. The gambler decides the amount of money they would like to put in and a multiplier to payout at. As the multiplier goes up, they have an option to ...",,,
Luka,Sam Curry,Hacking a Massive Steam Scamming and Phishing Operation for Fun and Profit,2018-05-09 00:00,https://samcurry.net/hacking-a-massive-steam-scamming-and-phishing-operation-for-fun-and-profit,"When I'm not doing bug bounty or studying for school I'll often be playing Counter-Strike: Global Offensive or PLAYERUNKNOWN'S BATTLEGROUNDS. Both of these games are awesome and really fun to play, but something interesting about them is that their tradable in-game items are very valuable. Due to th...",,,
Luka,Guido Vranken,Full disclosure: libsrtp multiple vulnerabilities,2018-03-22 00:56,https://guidovranken.com/2018/03/22/full-disclosure-libsrtp-multiple-vulnerabilities/,I wrote a fuzzer for libsrtp for purely recreational reasons. I reported the bugs I found to the libsrtp security mailing list several months ago. Finally those bugs seem to have been fixed in the git master tree. Apparently these findings and fixes for them don’t seem to prompt a new release. Cisco...,,,
Luka,Guido Vranken,Security audit of SoftEther VPN finds 11 security vulnerabilities,2018-01-15 15:23,https://guidovranken.com/2018/01/15/security-audit-of-softether-vpn-finds-11-security-vulnerabilities/,A security audit of the widely used SoftEther VPN open source VPN client and server software [1] has uncovered 11 remote security vulnerabilities. The audit has been commissioned by the Max Planck Institute for Molecular Genetics [2] and performed by Guido Vranken [3]. The issues found range from de...,,,
Luka,Sam Curry,Exploiting Directory Traversal to View Customer Credit Card Information on Yahoo's Small Business Platform,2017-11-10 00:00,https://samcurry.net/exploiting-directory-traversal-on-a-yahoo-acquisition,"The Yahoo small business platform was storing user information in a set of directories that were protected simply by obscurity. The attacker, with knowledge of the victims email, could run an wordlist against a very predictable/guessable service ID and receive information from the response in order ...",,,
Luka,Guido Vranken,One more OpenVPN vulnerability (CVE-2017-12166),2017-09-27 18:52,https://guidovranken.com/2017/09/27/one-more-openvpn-vulnerability-cve-2017-12166/,"This concerns a remote buffer overflow vulnerability in OpenVPN. It has been fixed in OpenVPN 2.4.4 and 2.3.18. It is suspected that only a small number of users is vulnerable to this issue, because it requires having explicitly enabled the outdated ‘key method 1’. The advisory can be found here: ht...",,,
Luka,Sean Heelan,Fuzzing PHP’s unserialize Function,2017-08-12 21:47,https://sean.heelan.io/2017/08/12/fuzzing-phps-unserialize-function/,"Recently, the PHP development team have decided that they will no longer consider bugs in the implementation of the unserialize function to be security relevant. In this post I’d like to outline why I think this is a bad idea, and provide an easy set up for fuzzing/ongoing QA of unserialize, as the ...",,,
Luka,Sam Curry,"How I gained access to chef, docker, AWS, and MongoDB instances in a single request",2017-08-03 00:00,https://samcurry.net/how-i-gained-access-to-chef-docker-aws-and-mongodb-instances-in-a-single-request,The following article details the successful exploitation of a server sided request forgery vulnerability in Yahoo's small business platform.,,,
Luka,Guido Vranken,11 remote vulnerabilities (inc. 2x RCE) in FreeRADIUS packet parsers,2017-07-17 13:09,https://guidovranken.com/2017/07/17/11-remote-vulnerabilities-inc-2x-rce-in-freeradius-packet-parsers/,“FreeRADIUS is the most widely deployed RADIUS server in the world. It is the basis for multiple commercial offerings. It supplies the AAA needs of many Fortune-500 companies and Tier 1 ISPs.” (http://freeradius.org) FreeRADIUS asked me to fuzz their DHCP and RADIUS packet parsers in version 3.0.x (...,,,
Luka,Sam Curry,How I could've taken over the production server of a Yahoo acquisition through command injection,2017-06-04 00:00,https://samcurry.net/how-i-couldve-taken-over-the-production-server-of-a-yahoo-acquisition-through-command-injection,"On the night of May 20th I had begun to develop a small headache and neck pains after spending days looking at Yahoo's messenger application. I couldn't get a grasp of how it operated, so I stepped outside and made the decision to find a new target.",,,
Luka,Sam Curry,Eradicating image authentication injection from the entire internet,2017-05-10 00:00,https://samcurry.net/eradicating-image-authentication-injection-from-the-entire-internet,"Thinking back to old forum days I can specifically remember an event where attackers modified their avatars to be invalid pages that responded with ""HTTP 401 Unauthorized"". This didn't really seem like an issue because there was interaction required by the users and the community was smart enough to...",,,
Luka,Sam Curry,How I stole the identity of every Yahoo user,2017-05-09 00:00,https://samcurry.net/how-i-stole-the-identity-of-every-yahoo-user,"When looking at bug bounty programs that have existed for a long time it’s often beneficial to assume that every public facing page has already been automatedly scanned to death. In many cases this isn’t valid because of the types of tools people use, different scopes people prefer, or the tendency ...",,,
